CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LEYEV,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,REYEV,RPUPILD,RPUPILV,CX,CY,CS,LGX,LGY,RGX,RGY,SKLHEADX,SKLHEADY,SKLHEADZ,SKLV,VIEWER_TIME_TICK
285731,29.76575,1.7706E+12,0.762,0.163,29.536,0.23,506,1,0.795,0.153,1,0.715,0.261,1,0.755,0.207,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,16,1.021,1,-4.343,-1.429,66.789,1,4.258,1,2.208,-1.048,66.951,1,4.017,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285732,29.78213,1.77061E+12,0.761,0.166,29.536,0.246,506,1,0.784,0.163,1,0.717,0.273,1,0.751,0.218,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,16,1.02,1,-4.34,-1.435,66.663,1,4.25,1,2.198,-1.046,66.898,1,4.014,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285733,29.79859,1.77061E+12,0.759,0.169,29.536,0.262,506,1,0.77,0.167,1,0.694,0.262,1,0.732,0.214,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,17,1.02,1,-4.34,-1.435,66.663,1,4.25,1,2.198,-1.046,66.898,1,4.265,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285734,29.81511,1.77061E+12,0.758,0.172,29.536,0.279,506,1,0.762,0.168,1,0.723,0.263,1,0.743,0.215,1,1.#IO,1.#IO,17,1.032,1,1.#IO,1.#IO,17,1.02,1,-4.34,-1.435,66.663,1,4.25,1,2.198,-1.046,66.898,1,4.265,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285735,29.83152,1.77061E+12,0.757,0.174,29.536,0.295,506,1,0.762,0.176,1,0.725,0.255,1,0.743,0.216,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.019,1,-4.349,-1.437,66.739,1,4.255,1,2.153,-1.034,65.688,1,4.188,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285736,29.84859,1.77061E+12,0.748,0.216,29.536,0.295,506,0,0.774,0.147,1,0.706,0.244,1,0.74,0.196,1,1.#IO,1.#IO,17,1.034,1,1.#IO,1.#IO,17,1.018,1,-4.349,-1.437,66.739,1,4.255,1,2.153,-1.034,65.688,1,4.188,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285737,29.86435,1.77061E+12,0.74,0.206,29.536,0.295,506,0,0.758,0.15,1,0.705,0.241,1,0.731,0.196,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.017,1,-4.349,-1.437,66.739,1,4.255,1,2.153,-1.034,65.688,1,4.188,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285738,29.88071,1.77061E+12,0.734,0.212,29.536,0.295,506,0,0.743,0.184,1,0.698,0.265,1,0.72,0.224,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.018,1,-4.367,-1.449,67.021,1,4.273,1,2.216,-1.071,67.744,1,4.319,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285739,29.89714,1.77061E+12,0.733,0.216,29.849,0.049,507,1,0.753,0.186,1,0.707,0.27,1,0.73,0.228,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.02,1,-4.367,-1.449,67.021,1,4.273,1,2.216,-1.071,67.744,1,4.319,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285740,29.91359,1.77061E+12,0.733,0.218,29.849,0.065,507,1,0.76,0.182,1,0.708,0.267,1,0.734,0.224,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.022,1,-4.367,-1.449,67.021,1,4.273,1,2.216,-1.071,67.744,1,4.319,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285741,29.93012,1.77061E+12,0.734,0.219,29.849,0.082,507,1,0.765,0.174,1,0.71,0.276,1,0.738,0.225,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.024,1,-4.474,-1.486,68.653,1,4.377,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285742,29.94698,1.77061E+12,0.734,0.22,29.849,0.098,507,1,0.759,0.182,1,0.712,0.271,1,0.735,0.227,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.026,1,-4.474,-1.486,68.653,1,4.377,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285743,29.96338,1.77061E+12,0.734,0.22,29.849,0.115,507,1,0.773,0.157,1,0.707,0.274,1,0.74,0.216,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.027,1,-4.474,-1.486,68.653,1,4.377,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285744,29.97982,1.77061E+12,0.735,0.218,29.849,0.131,507,1,0.773,0.151,1,0.712,0.27,1,0.742,0.21,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.028,1,-4.367,-1.449,67.021,1,4.273,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285745,29.99607,1.77061E+12,0.735,0.219,29.849,0.147,507,1,0.762,0.174,1,0.709,0.27,1,0.735,0.222,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.029,1,-4.367,-1.449,67.021,1,4.273,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285746,30.01257,1.77061E+12,0.735,0.219,29.849,0.164,507,1,0.754,0.172,1,0.71,0.263,1,0.732,0.217,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.029,1,-4.367,-1.449,67.021,1,4.273,1,2.185,-1.057,66.76,1,4.256,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285747,30.02928,1.77061E+12,0.735,0.218,29.849,0.181,507,1,0.753,0.171,1,0.712,0.253,1,0.733,0.212,1,1.#IO,1.#IO,17,1.031,1,1.#IO,1.#IO,17,1.028,1,-4.392,-1.454,67.43,1,4.299,1,2.169,-1.045,66.204,1,4.22,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285748,30.04552,1.77061E+12,0.735,0.219,29.849,0.197,507,1,0.759,0.203,1,0.717,0.255,1,0.738,0.229,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1.027,1,-4.392,-1.454,67.43,1,4.299,1,2.169,-1.045,66.204,1,4.22,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285749,30.06153,1.77061E+12,0.736,0.219,29.849,0.213,507,1,0.759,0.196,1,0.731,0.248,1,0.745,0.223,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,17,1.026,1,-4.392,-1.454,67.43,1,4.299,1,2.169,-1.045,66.204,1,4.22,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285750,30.07761,1.77061E+12,0.737,0.22,29.849,0.229,507,1,0.759,0.193,1,0.725,0.263,1,0.742,0.229,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,17,1.023,1,-4.325,-1.428,66.39,1,4.232,1,2.16,-1.035,65.839,1,4.197,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285751,30.09411,1.77061E+12,0.737,0.221,29.849,0.246,507,1,0.762,0.21,1,0.718,0.275,1,0.74,0.242,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,17,1.021,1,-4.325,-1.428,66.39,1,4.232,1,2.16,-1.035,65.839,1,4.197,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285752,30.11062,1.77061E+12,0.737,0.223,29.849,0.262,507,1,0.772,0.205,1,0.705,0.297,1,0.738,0.251,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,18,1.019,1,-4.325,-1.428,66.39,1,4.232,1,2.16,-1.035,65.839,1,4.444,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285753,30.12711,1.77061E+12,0.737,0.226,29.849,0.279,507,1,0.766,0.228,1,0.703,0.309,1,0.735,0.269,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1.018,1,-4.343,-1.434,66.739,1,4.255,1,2.106,-1.014,64.125,1,4.088,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285754,30.14483,1.77061E+12,0.737,0.228,29.849,0.296,507,1,0.769,0.229,1,0.712,0.296,1,0.741,0.263,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1.017,1,-4.343,-1.434,66.739,1,4.255,1,2.106,-1.014,64.125,1,4.088,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285755,30.15991,1.77061E+12,0.738,0.228,29.849,0.311,507,1,0.77,0.179,1,0.727,0.296,1,0.748,0.237,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1.017,1,-4.343,-1.434,66.739,1,4.255,1,2.106,-1.014,64.125,1,4.088,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285756,30.17626,1.77061E+12,0.738,0.229,29.849,0.328,507,1,0.766,0.189,1,0.725,0.297,1,0.745,0.243,1,1.#IO,1.#IO,17,1.031,1,1.#IO,1.#IO,17,1.016,1,-4.395,-1.465,67.529,1,4.305,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285757,30.19281,1.77061E+12,0.738,0.229,29.849,0.344,507,1,0.755,0.206,1,0.716,0.275,1,0.736,0.241,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.015,1,-4.395,-1.465,67.529,1,4.305,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285758,30.20913,1.77061E+12,0.738,0.229,29.849,0.361,507,1,0.762,0.199,1,0.716,0.274,1,0.739,0.237,1,1.#IO,1.#IO,17,1.036,1,1.#IO,1.#IO,17,1.011,1,-4.395,-1.465,67.529,1,4.305,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285759,30.2255,1.77061E+12,0.738,0.23,29.849,0.377,507,1,0.762,0.21,1,0.716,0.277,1,0.738,0.243,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,1.008,1,-4.392,-1.467,67.43,1,4.299,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285760,30.24212,1.77061E+12,0.738,0.23,29.849,0.394,507,1,0.751,0.212,1,0.719,0.282,1,0.735,0.247,1,1.#IO,1.#IO,17,1.038,1,1.#IO,1.#IO,17,1.004,1,-4.392,-1.467,67.43,1,4.299,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285761,30.25972,1.77061E+12,0.738,0.23,29.849,0.411,507,1,0.788,0.174,1,0.711,0.286,1,0.749,0.229,1,1.#IO,1.#IO,17,1.04,1,1.#IO,1.#IO,17,1.002,1,-4.392,-1.467,67.43,1,4.299,1,2.129,-1.03,64.78,1,4.13,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285762,30.275,1.77061E+12,0.738,0.23,29.849,0.426,507,1,0.797,0.181,1,0.709,0.277,1,0.753,0.229,1,1.#IO,1.#IO,17,1.038,1,1.#IO,1.#IO,17,1,1,-4.233,-1.411,64.921,1,4.139,1,2.13,-1.028,64.872,1,4.136,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285763,30.29128,1.77061E+12,0.739,0.23,29.849,0.443,507,1,0.789,0.171,1,0.708,0.291,1,0.748,0.231,1,1.#IO,1.#IO,17,1.037,1,1.#IO,1.#IO,17,0.998,1,-4.233,-1.411,64.921,1,4.139,1,2.13,-1.028,64.872,1,4.136,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285764,30.30769,1.77061E+12,0.739,0.23,29.849,0.459,507,1,0.787,0.173,1,0.716,0.305,1,0.752,0.238,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,17,0.996,1,-4.233,-1.411,64.921,1,4.139,1,2.13,-1.028,64.872,1,4.136,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285765,30.32427,1.77061E+12,0.74,0.231,29.849,0.476,507,1,0.788,0.178,1,0.717,0.322,1,0.753,0.25,1,1.#IO,1.#IO,17,1.034,1,1.#IO,1.#IO,17,0.995,1,-4.272,-1.422,65.49,1,4.175,1,2.13,-1.028,64.872,1,4.136,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285766,30.34061,1.77061E+12,0.739,0.232,29.849,0.492,507,1,0.739,0.2,1,0.705,0.296,1,0.723,0.248,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,16,0.993,1,-4.272,-1.422,65.49,1,4.175,1,2.13,-1.028,64.872,1,3.892,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285767,30.35745,1.77061E+12,0.739,0.232,29.849,0.509,507,1,0.747,0.19,1,0.691,0.305,1,0.719,0.248,1,1.#IO,1.#IO,17,1.031,1,1.#IO,1.#IO,16,0.992,1,-4.272,-1.422,65.49,1,4.175,1,2.13,-1.028,64.872,1,3.892,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285768,30.3736,1.77061E+12,0.738,0.233,29.849,0.525,507,1,0.743,0.19,1,0.691,0.299,1,0.717,0.244,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,16,0.993,1,-4.199,-1.387,64.427,1,4.107,1,2.235,-1.072,67.619,1,4.057,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285769,30.39003,1.77061E+12,0.738,0.233,29.849,0.541,507,1,0.759,0.228,1,0.681,0.286,1,0.72,0.257,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,17,0.994,1,-4.199,-1.387,64.427,1,4.107,1,2.235,-1.072,67.619,1,4.311,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285770,30.40683,1.77061E+12,0.738,0.234,29.849,0.558,507,1,0.771,0.224,1,0.691,0.28,1,0.731,0.252,1,1.#IO,1.#IO,18,1.024,1,1.#IO,1.#IO,17,0.997,1,-4.199,-1.387,64.427,1,4.349,1,2.235,-1.072,67.619,1,4.311,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285771,30.42323,1.77061E+12,0.738,0.234,29.849,0.575,507,1,0.773,0.204,1,0.695,0.271,1,0.734,0.237,1,1.#IO,1.#IO,18,1.024,1,1.#IO,1.#IO,17,0.998,1,-4.345,-1.434,66.929,1,4.518,1,2.196,-1.049,66.306,1,4.227,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285772,30.43974,1.77061E+12,0.738,0.235,29.849,0.591,507,1,0.772,0.235,1,0.72,0.291,1,0.746,0.264,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,17,1,1,-4.345,-1.434,66.929,1,4.267,1,2.196,-1.049,66.306,1,4.227,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285773,30.45573,1.77061E+12,0.738,0.236,29.849,0.607,507,1,0.773,0.245,1,0.722,0.321,1,0.748,0.283,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,17,1,1,-4.345,-1.434,66.929,1,4.267,1,2.196,-1.049,66.306,1,4.227,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285774,30.47221,1.77061E+12,0.738,0.237,29.849,0.624,507,1,0.772,0.253,1,0.724,0.324,1,0.748,0.289,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,17,1.001,1,-4.321,-1.425,66.669,1,4.25,1,2.186,-1.039,65.8,1,4.195,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285775,30.48857,1.77061E+12,0.738,0.238,29.849,0.64,507,1,0.765,0.252,1,0.72,0.304,1,0.742,0.278,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,18,1.001,1,-4.321,-1.425,66.669,1,4.25,1,2.186,-1.039,65.8,1,4.441,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285776,30.5051,1.77061E+12,0.738,0.239,29.849,0.657,507,1,0.77,0.244,1,0.692,0.315,1,0.73,0.279,1,1.#IO,1.#IO,17,1.016,1,1.#IO,1.#IO,17,1.003,1,-4.321,-1.425,66.669,1,4.25,1,2.186,-1.039,65.8,1,4.195,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285777,30.52183,1.77061E+12,0.738,0.241,29.849,0.673,507,1,0.757,0.258,1,0.696,0.336,1,0.727,0.297,1,1.#IO,1.#IO,17,1.012,1,1.#IO,1.#IO,16,1.003,1,-4.244,-1.405,65.449,1,4.172,1,2.163,-1.029,64.95,1,3.897,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285778,30.53844,1.77061E+12,0.738,0.242,29.849,0.69,507,1,0.736,0.253,1,0.709,0.294,1,0.723,0.273,1,1.#IO,1.#IO,17,1.008,1,1.#IO,1.#IO,16,1.003,1,-4.244,-1.405,65.449,1,4.172,1,2.163,-1.029,64.95,1,3.897,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285779,30.55496,1.77061E+12,0.738,0.242,29.849,0.706,507,1,0.752,0.252,1,0.711,0.3,1,0.732,0.275,1,1.#IO,1.#IO,17,1.006,1,1.#IO,1.#IO,16,1.003,1,-4.244,-1.405,65.449,1,4.172,1,2.163,-1.029,64.95,1,3.897,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285780,30.57102,1.77061E+12,0.737,0.243,29.849,0.722,507,1,0.755,0.254,1,0.708,0.291,1,0.732,0.272,1,1.#IO,1.#IO,17,1.004,1,1.#IO,1.#IO,16,1.003,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,3.864,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285781,30.58729,1.77061E+12,0.738,0.244,29.849,0.739,507,1,0.773,0.243,1,0.716,0.294,1,0.745,0.269,1,1.#IO,1.#IO,17,1.003,1,1.#IO,1.#IO,17,1.003,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,4.106,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285782,30.60364,1.77061E+12,0.738,0.244,29.849,0.755,507,1,0.778,0.247,1,0.709,0.311,1,0.744,0.279,1,1.#IO,1.#IO,17,1.005,1,1.#IO,1.#IO,17,1.001,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,4.106,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285783,30.62014,1.77061E+12,0.738,0.245,29.849,0.772,507,1,0.786,0.251,1,0.709,0.303,1,0.748,0.276,1,1.#IO,1.#IO,17,1.006,1,1.#IO,1.#IO,17,1,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,4.106,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285784,30.63653,1.77061E+12,0.738,0.246,29.849,0.788,507,1,0.766,0.261,1,0.703,0.317,1,0.735,0.289,1,1.#IO,1.#IO,17,1.008,1,1.#IO,1.#IO,17,0.999,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,4.106,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285785,30.65291,1.77061E+12,0.738,0.247,29.849,0.804,507,1,0.762,0.242,1,0.716,0.315,1,0.739,0.279,1,1.#IO,1.#IO,17,1.009,1,1.#IO,1.#IO,17,0.998,1,-4.474,-1.485,68.92,1,4.394,1,2.141,-1.024,64.405,1,4.106,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285786,30.66944,1.77061E+12,0.738,0.247,29.849,0.821,507,1,0.763,0.241,1,0.721,0.304,1,0.742,0.272,1,1.#IO,1.#IO,17,1.008,1,1.#IO,1.#IO,17,1,1,-4.249,-1.407,65.498,1,4.175,1,2.226,-1.06,66.617,1,4.247,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285787,30.68572,1.77061E+12,0.738,0.248,29.849,0.837,507,1,0.748,0.242,1,0.686,0.318,1,0.717,0.28,1,1.#IO,1.#IO,17,1.007,1,1.#IO,1.#IO,17,1,1,-4.249,-1.407,65.498,1,4.175,1,2.214,-1.055,66.322,1,4.228,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285788,30.70262,1.77061E+12,0.737,0.249,29.849,0.854,507,1,0.752,0.257,1,0.688,0.316,1,0.72,0.286,1,1.#IO,1.#IO,17,1.007,1,1.#IO,1.#IO,17,0.999,1,-4.249,-1.407,65.498,1,4.175,1,2.214,-1.055,66.322,1,4.228,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285789,30.71907,1.77061E+12,0.737,0.249,29.849,0.87,507,1,0.759,0.232,1,0.686,0.313,1,0.723,0.272,1,1.#IO,1.#IO,17,1.011,1,1.#IO,1.#IO,17,0.998,1,-4.249,-1.407,65.498,0,4.175,2,2.219,-1.05,66.288,1,4.226,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285790,30.73558,1.77061E+12,0.737,0.25,29.849,0.887,507,1,0.759,0.229,1,0.709,0.319,1,0.734,0.273,1,1.#IO,1.#IO,17,1.016,1,1.#IO,1.#IO,17,0.997,1,-4.249,-1.407,65.498,0,4.175,2,2.219,-1.05,66.288,1,4.226,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285791,30.75155,1.77061E+12,0.737,0.25,29.849,0.903,507,1,0.757,0.226,1,0.724,0.319,1,0.741,0.272,1,1.#IO,1.#IO,16,1.018,1,1.#IO,1.#IO,17,0.998,1,-4.249,-1.407,65.498,0,3.93,2,2.219,-1.05,66.288,1,4.226,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285792,30.76794,1.77061E+12,0.737,0.251,29.849,0.919,507,1,0.762,0.228,1,0.728,0.336,1,0.745,0.282,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,17,0.996,1,-4.358,-1.444,67.517,1,4.304,1,2.19,-1.033,65.172,1,4.155,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285793,30.78427,1.77061E+12,0.737,0.251,29.849,0.936,507,1,0.752,0.21,1,0.674,0.316,1,0.712,0.264,1,1.#IO,1.#IO,17,1.018,1,1.#IO,1.#IO,17,0.995,1,-4.358,-1.444,67.517,1,4.304,1,2.19,-1.033,65.172,1,4.155,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285794,30.80064,1.77061E+12,0.734,0.251,29.849,0.952,507,1,0.623,0.271,1,0.613,0.292,1,0.617,0.281,1,1.#IO,1.#IO,17,1.019,1,1.#IO,1.#IO,16,0.993,1,-4.358,-1.444,67.517,1,4.304,1,2.19,-1.033,65.172,1,3.91,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285795,30.81705,1.77061E+12,0.704,0.276,29.849,0.952,507,0,0.593,0.267,1,0.581,0.299,1,0.587,0.282,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,17,0.994,1,-4.405,-1.446,67.439,1,4.299,1,2.158,-1.043,65.878,1,4.2,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285796,30.83359,1.77061E+12,0.634,0.282,29.849,0.952,507,0,0.573,0.264,1,0.557,0.311,1,0.566,0.287,1,1.#IO,1.#IO,17,1.023,1,1.#IO,1.#IO,17,0.994,1,-4.405,-1.446,67.439,1,4.299,1,2.158,-1.043,65.878,1,4.2,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285797,30.85008,1.77061E+12,0.613,0.284,29.849,0.952,507,0,0.57,0.277,1,0.568,0.303,1,0.57,0.29,1,1.#IO,1.#IO,17,1.025,1,1.#IO,1.#IO,17,0.997,1,-4.405,-1.446,67.439,1,4.299,1,2.158,-1.043,65.878,1,4.2,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
285798,30.86638,1.77061E+12,0.569,0.288,29.849,0.952,507,0,0.57,0.278,1,0.573,0.296,1,0.572,0.287,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,17,1.001,1,-4.318,-1.411,66.149,1,4.217,1,2.235,-1.072,67.619,1,4.311,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77061E+12
